"Player","Country","CareerBatImpact","CareerBowlImpact","MatchesPlayed","TotalImpact","BatImpactperGame","BatImpactperGame_Z","BowlImpactperGame","BowlImpactperGame_Z","TotalImpactperGame","TotalImpactperGame_Z"
"Aamer Yamin ","PAK",5.675,7.775,2,13.45,2.8375,1.19424482567483,3.8875,1.41263736678833,6.725,2.60688219246315
"Abbas Afridi ","PAK",12.1687271062271,115.639291803678,24,127.808018909905,0.507030296092796,-0.163344096182591,4.81830382515325,1.91536612253138,5.32533412124605,1.75202202634879
"Abdul Razzaq ","PAK",42.9959654987038,65.1380952380953,32,108.134060736799,1.3436239218345,0.324004113708012,2.03556547619048,0.412404327652415,3.37918939802497,0.736408441360427
"Abdul Samad ","PAK",6.11468253968254,0,5,6.11468253968254,1.22293650793651,0.25369901776927,0,-0.687008106444826,1.22293650793651,-0.433309088675556
"Abdullah Shafique ","PAK",-3.47086247086247,0,6,-3.47086247086247,-0.578477078477079,-0.79569421162922,0,-0.687008106444826,-0.578477078477079,-1.48270231807405
"Abdur Rauf ","PAK",0,0,1,0,0,-0.458708894046135,0,-0.687008106444826,0,-1.14571700049096
"Abdur Razzak ","BAN",-31.0541666666667,129.066666666667,28,98.0124999999999,-1.10907738095238,-1.10478945168618,4.60952380952381,1.80260367501552,3.50044642857143,0.697814223329346
"Abdur Rehman ","PAK",-2.1875,22.9833333333333,7,20.7958333333333,-0.3125,-0.640752255248884,3.28333333333333,1.0863259052462,2.97083333333333,0.445573649997314
"Abhishek Sharma ","IND",103.424948807953,17.8333333333333,17,121.258282141286,6.08382051811488,3.08535234138389,1.04901960784314,-0.120430802022791,7.13284012595802,2.9649215393611
"Abrar Ahmed ","PAK",-4.75,50.0967948717949,14,45.3467948717949,-0.339285714285714,-0.656355971923405,3.57834249084249,1.2456608614202,3.23905677655678,0.589304889496796
"Abu Hider ","BAN",8.98529411764705,3.36666666666666,12,12.3519607843137,0.748774509803921,-0.0225187226936666,0.280555555555555,-0.535479565682734,1.02933006535948,-0.5579982883764
"Abu Jayed ","BAN",-4.83333333333333,9.43333333333335,3,4.60000000000002,-1.61111111111111,-1.39724355624697,3.14444444444445,1.01131177615606,1.53333333333334,-0.385931780090917
"Abul Hasan ","BAN",1.34166666666668,7.13333333333335,4,8.47500000000003,0.335416666666669,-0.263315686355183,1.78333333333334,0.276173311072636,2.11875000000001,0.0128576247174527
"Afif Hossain ","BAN",77.2812918944568,12.6666666666667,63,89.9479585611234,1.22668717292788,0.255883925486952,0.201058201058201,-0.578416224333378,1.42774537398609,-0.322532298846426
"Afsar Zazai ","AFG",-0.21904761904762,0,4,-0.21904761904762,-0.0547619047619051,-0.490609825914046,0,-0.687008106444826,-0.0547619047619051,-1.17761793235887
"Aftab Ahmed ","BAN",27.4867742790896,-8.3,10,19.1867742790896,2.74867742790896,1.14250223503762,-0.83,-1.13529254188753,1.91867742790896,0.00720969315009135
"Aftab Alam ","AFG",-15.3333333333333,16.9652173913043,7,1.63188405797101,-2.19047619047619,-1.73474616876255,2.42360248447205,0.621983786915525,0.233126293995859,-1.11276238184702
"Agha Salman ","PAK",43.6022767529239,7.98333333333334,20,51.5856100862573,2.1801138376462,0.811291908545025,0.399166666666667,-0.47141749943975,2.57928050431286,0.339874409105275
"Ahmed Daniyal ","PAK",3.13863636363637,11.6083333333333,2,14.7469696969697,1.56931818181819,0.455479767121127,5.80416666666667,2.44783234823233,7.37348484848485,2.90331211535345
"Ahmed Shehzad ","PAK",145.737776514848,-1.3,54,144.437776514848,2.69884771323793,1.11347449504886,-0.0240740740740741,-0.700010555487118,2.67477363916386,0.413463939561742
"Ahsan Ali ","PAK",1.0125,0,2,1.0125,0.50625,-0.163798648897682,0,-0.687008106444826,0.50625,-0.850806755342508
