"Player","Country","CareerBatImpact","CareerBowlImpact","MatchesPlayed","TotalImpact","BatImpactperGame","BatImpactperGame_Z","BowlImpactperGame","BowlImpactperGame_Z","TotalImpactperGame","TotalImpactperGame_Z"
"Haris Rauf ","PAK",-15.7600427350427,329.808090879372,81,314.048048144329,-0.194568428827688,-0.572052544502872,4.07170482567126,1.51212671170623,3.87713639684357,0.940074167203363
"Hazratullah Zazai ","AFG",143.340153422107,0,37,143.340153422107,3.87405820059749,1.79808015021576,0,-0.687008106444826,3.87405820059749,1.11107204377093
"S Badree ","WI",-15.5674242424242,204.675,49,189.107575757575,-0.317702535559678,-0.643782933841078,4.17704081632652,1.56901886243237,3.85933828076685,0.925235928591294
"Mohammad Saifuddin ","BAN",30.9393608025961,107.911956521739,36,138.851317324335,0.859426688961002,0.0419404600844577,2.99755434782609,0.931976180933542,3.85698103678709,0.973916641018
"RG Sharma ","IND",599.650348538498,-10.8666666666667,153,588.783681871831,3.91928332378103,1.8244255372082,-0.0710239651416122,-0.72536827285014,3.84825935863942,1.09905726435806
"GD Phillips ","NZL",278.804531901923,13.5886363636364,76,292.39316826556,3.66848068292004,1.67832327883745,0.178797846889952,-0.590439080117798,3.84727852981,1.08788419871965
"DJ Willey ","ENG",16.7719845513963,148.280952380952,43,165.052936932348,0.390046152358053,-0.231491893727865,3.44839424141749,1.17547558716688,3.83844039377554,0.943983693439017
"KJ Abbott ","RSA",-0.4625,80.9920619235837,21,80.5295619235837,-0.0220238095238095,-0.471538616645186,3.85676485350398,1.39603726101096,3.83474104398017,0.924498644365775
"MA Starc ","AUS",-3.48154761904763,244.173872180451,63,240.692324561403,-0.0552626606198037,-0.49090153560849,3.87577574889604,1.40630507849059,3.82051308827624,0.915403542882096
"M Morkel ","RSA",0.858333333333331,155.190560640732,41,156.048893974065,0.0209349593495934,-0.446513468872878,3.78513562538371,1.3573501910241,3.8060705847333,0.910836722151222
"DJ Bravo ","WI",128.945257712069,217.191666666666,91,346.136924378736,1.41698085397878,0.366737369692231,2.38672161172161,0.60206436375942,3.80370246570039,0.968801733451652
"Mohammad Amir ","PAK",-10.3458166833167,227.015659340659,57,216.669842657342,-0.181505555847661,-0.564442914729276,3.9827308656256,1.46407172200964,3.80122530977794,0.899628807280368
"A Zampa ","AUS",-21.5934523809524,385.996739130434,96,364.403286749482,-0.224931795634921,-0.589740382426138,4.02079936594202,1.48463258486808,3.7958675703071,0.894892202441938
"JE Root ","ENG",119.327736473741,2.13333333333333,32,121.461069807074,3.72899176480441,1.71357332919343,0.0666666666666667,-0.651001324481557,3.79565843147107,1.06257200471188
"ST Jayasuriya ","SL",59.0094425808858,51.059090909091,29,110.068533489977,2.03480836485813,0.726645839209045,1.76065830721003,0.263926490248137,3.79546667206817,0.990572329457182
"B Lee ","AUS",8.21190476190477,86.0039872408294,25,94.2158920027342,0.328476190476191,-0.267358782720183,3.44015948963318,1.17102798348659,3.76863568010937,0.903669200766407
"JE Taylor ","WI",19.9742063492064,93.0833333333334,30,113.05753968254,0.665806878306878,-0.0708505835216751,3.10277777777778,0.988807537429011,3.76858465608466,0.917956953907336
"HM Amla ","RSA",150.393054067567,0,40,150.393054067567,3.75982635168917,1.7315356710744,0,-0.687008106444826,3.75982635168917,1.04452756462957
"A Nehra ","IND",-8.92975708502025,110.4,27,101.47024291498,-0.330731743889639,-0.651372952651308,4.08888888888889,1.52140785396904,3.75815714499925,0.870034901317731
"L Ngidi ","RSA",-11.4696428571428,194.534847516081,49,183.065204658939,-0.234074344023323,-0.595066271189605,3.97009892889962,1.45724919113765,3.7360245848763,0.862182919948047
"JC Archer ","ENG",0.258333333333326,110.694616977226,30,110.952950310559,0.00861111111111086,-0.453692588092993,3.68982056590752,1.30587036255847,3.69843167701863,0.852177774465481
"MJ McClenaghan ","NZL",2.44285714285714,97.15,27,99.5928571428572,0.0904761904761905,-0.406003006612196,3.59814814814815,1.25635793118386,3.68862433862434,0.850354924571664
"Tanzim Hasan Sakib ","BAN",11.2193792766374,66.1583333333334,21,77.3777126099707,0.53425615603035,-0.147483977607655,3.15039682539683,1.01452666740278,3.68465298142718,0.867042689795121
"DJM Short ","AUS",78.3672819981423,2.225,22,80.5922819981423,3.56214918173374,1.61638105842885,0.101136363636364,-0.632384181534639,3.6632855453701,0.983996876894208
"MP Stoinis ","AUS",178.945946436891,69.9571428571429,68,248.903089294034,2.63155803583664,1.07427565009404,1.02878151260504,-0.13136143226164,3.66033954844168,0.942914217832401
"DPMD Jayawardene ","SL",189.471616744242,-0.3,52,189.171616744242,3.64368493738927,1.66387879608561,-0.00576923076923077,-0.690124077960878,3.63791570662003,0.973754718124729
"AD Mathews ","SL",175.291659321818,140.96413192071,87,316.255791242529,2.01484665887147,0.715017371838958,1.62027737839897,0.188106507815619,3.63512403727044,0.903123879654577
"NM Coulter-Nile ","AUS",8.32478289121293,89.7416666666667,27,98.0664495578797,0.308325292267145,-0.279097461892116,3.32376543209877,1.10816335171466,3.63209072436591,0.829065889822548
"MG Bracewell ","NZL",30.5498862248862,89.2333333333334,33,119.78321955822,0.925754128026856,0.0805787639165168,2.70404040404041,0.773448792277486,3.62979453206726,0.854027556194003
"AC Agar ","AUS",0.670911529642233,169.920833333333,47,170.591744862975,0.0142747133966432,-0.450393320263956,3.61533687943262,1.26564159467764,3.62961159282926,0.81524827441368
"Usman Qadir ","PAK",-3.43333333333332,94.1583333333333,25,90.725,-0.137333333333333,-0.538710883182703,3.76633333333333,1.34719504057009,3.629,0.808484157387383
"Sohail Tanvir ","PAK",22.0850482850483,177.17536231884,55,199.260410603889,0.401546332455423,-0.224792593121906,3.22137022397891,1.05285952272184,3.62291655643434,0.828066929599931
"R Shepherd ","WI",104.415768175753,116.342692335932,61,220.758460511684,1.71173390452053,0.53844244503746,1.90725725140871,0.343104833545248,3.61899115592925,0.881547278582708
"BA King ","WI",235.212743357976,0,65,235.212743357976,3.61865759012271,1.64929939634675,0,-0.687008106444826,3.61865759012271,0.962291289901924
"JB Little ","IRE",-17.2794094794095,194.398917748917,49,177.119508269508,-0.352641009783867,-0.664135949146892,3.96732485201872,1.45575090741665,3.61468384223486,0.791614958269762
"DAJ Bracewell ","NZL",21.8786047286047,49.9141304347826,20,71.7927351633874,1.09393023643024,0.178547864869315,2.49570652173913,0.660927302143734,3.58963675816937,0.839475167013049
"K Rabada ","RSA",14.042331578287,215.164130434782,64,229.206462013069,0.219411430910734,-0.330893232064392,3.36193953804347,1.12878125235557,3.5813509689542,0.797888020291176
"CJ Jordan ","ENG",62.9451279441756,262.554278074866,91,325.499406019041,0.691704702683248,-0.0557640971302743,2.88521184697655,0.871299801934073,3.57691654965979,0.815535704803799
"TL Seifert ","NZL",242.150525158202,0,68,242.150525158202,3.56103713467944,1.61573324792139,0,-0.687008106444826,3.56103713467944,0.928725141476561
"SCJ Broad ","ENG",2.14247835497835,190.15,54,192.292478354978,0.0396755250921916,-0.435596363021282,3.52129629629629,1.21485011308731,3.56097182138848,0.779253750066028
"Mohammad Shahzad ","AFG",134.954870125627,0,38,134.954870125627,3.55144395067439,1.61014484644646,0,-0.687008106444826,3.55144395067439,0.92313674000163
"LS Livingstone ","ENG",143.035229397773,54.7083333333334,56,197.743562731106,2.55420052496023,1.02921190195254,0.976934523809525,-0.159364080576824,3.53113504876975,0.869847821375713
"BJ Bennett ","ZIM",81.4611239766391,20.8333333333333,29,102.294457309972,2.80900427505652,1.17764496151924,0.718390804597701,-0.299003990461318,3.52739507965422,0.878640971057923
"MDKJ Perera ","SL",271.2629289207,0,77,271.2629289207,3.52289518078831,1.59351408155601,0,-0.687008106444826,3.52289518078831,0.906505975111181
"PADLR Sandakan ","SL",-8.66461038961039,79.0530303030303,20,70.38841991342,-0.43323051948052,-0.711082461860045,3.95265151515152,1.44782581279789,3.519420995671,0.736743350937843
"SL Malinga ","SL",-34.4884529943741,319.548103707886,81,285.059650713512,-0.425783370300914,-0.706744208842337,3.94503831738131,1.44371391151556,3.51925494708039,0.736969702673223
"A Nortje ","RSA",-26.8333333333333,159.979761904762,38,133.146428571428,-0.706140350877193,-0.870063015500768,4.20999373433583,1.58681679043959,3.50385338345864,0.716753774938825
"Abdur Razzak ","BAN",-31.0541666666667,129.066666666667,28,98.0124999999999,-1.10907738095238,-1.10478945168618,4.60952380952381,1.80260367501552,3.50044642857143,0.697814223329346
"SC Williams ","ZIM",107.540314404807,84.9583333333334,55,192.498647738141,1.95527844372377,0.680316577898682,1.54469696969697,0.147285398363204,3.49997541342074,0.827601976261886
"JP Inglis ","AUS",115.355422817923,0,33,115.355422817923,3.49561887327039,1.57762457531037,0,-0.687008106444826,3.49561887327039,0.890616468865543
"B Kumar ","IND",-19.6287878787879,312.309415584415,84,292.680627705627,-0.233676046176046,-0.594834247257195,3.7179692331478,1.32107350641663,3.48429318697175,0.726239259159436
"N Thushara ","SL",-11.825,81.5059523809524,20,69.6809523809524,-0.59125,-0.803134933441736,4.07529761904762,1.51406718562236,3.48404761904762,0.710932252180625
"JJ Roy ","ENG",222.635951819196,0,64,222.635951819196,3.47868674717493,1.56776095564085,0,-0.687008106444826,3.47868674717493,0.88075284919602
"Washington Sundar ","IND",18.4622991301784,165.183333333333,53,183.645632463512,0.34834526660714,-0.255784275830995,3.11666666666666,0.996308950338022,3.4650119332738,0.740524674507028
"YS Chahal ","IND",-11.4166666666667,284.615476190476,79,273.198809523809,-0.144514767932489,-0.542894347159305,3.60272754671488,1.25883127226959,3.45821277878239,0.715936925110283
"S Dhawan ","IND",231.325600296835,0,67,231.325600296835,3.45262089995276,1.5525765894299,0,-0.687008106444826,3.45262089995276,0.865568482985072
"SMSM Senanayake ","SL",-9.7155303030303,89.0166666666667,23,79.3011363636364,-0.422414361001317,-0.704781630356507,3.87028985507246,1.4033421377489,3.44787549407115,0.69856050739239
"LM Jongwe ","ZIM",26.7112828215517,121.281422924901,43,147.992705746453,0.621192623757016,-0.0968401158602736,2.82049820755584,0.83634785336401,3.44169083131286,0.739507737503736
"T Shamsi ","RSA",-32.6666666666667,266.567803030303,68,233.901136363636,-0.480392156862745,-0.738555943424479,3.92011475044563,1.43025264990956,3.43972259358288,0.691696706485081
"Mohammad Ashraful ","BAN",54.762483352856,17.275,21,72.037483352856,2.60773730251695,1.06039914974259,0.822619047619047,-0.242710136148054,3.430356350136,0.817689013594533
